"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1625060810916-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.312']",83,3,"00003afc","[{'instanceId':'00000058','rssi':-44},{'instanceId':'00000060','rssi':-62},{'instanceId':'00000059','rssi':-64}]","Jun 30, 2021 @ 09:46:50"
"1625060807300-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,1,"00003afc","[{'instanceId':'00000058','rssi':-56},{'instanceId':'00000061','rssi':-61},{'instanceId':'00000060','rssi':-63}]","Jun 30, 2021 @ 09:46:47"
"1625060805906-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.187']",83,0,"00003afc","[{'instanceId':'00000061','rssi':-61},{'instanceId':'00000058','rssi':-62},{'instanceId':'0000004e','rssi':-64}]","Jun 30, 2021 @ 09:46:45"
"1625060803093-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,6,"00003afc","[{'instanceId':'00000061','rssi':-62},{'instanceId':'0000004d','rssi':-66},{'instanceId':'0000004e','rssi':-70}]","Jun 30, 2021 @ 09:46:43"
"1625060800298-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",83,3,"00003afc","[{'instanceId':'0000004e','rssi':-59},{'instanceId':'00000061','rssi':-61},{'instanceId':'00000058','rssi':-63}]","Jun 30, 2021 @ 09:46:40"
"1625060798887-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",83,3,"00003afc","[{'instanceId':'0000004e','rssi':-59},{'instanceId':'00000061','rssi':-61},{'instanceId':'00000058','rssi':-63}]","Jun 30, 2021 @ 09:46:38"
"1625060796900-00003afc","diract-proximity",,"_doc","['1','0.125','-0.25']",83,1,"00003afc","[{'instanceId':'0000004e','rssi':-54},{'instanceId':'00000061','rssi':-66},{'instanceId':'00000058','rssi':-67}]","Jun 30, 2021 @ 09:46:36"
"1625060795680-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",83,0,"00003afc","[{'instanceId':'0000004e','rssi':-41},{'instanceId':'00000061','rssi':-66},{'instanceId':'00000058','rssi':-67}]","Jun 30, 2021 @ 09:46:35"
"1625060793695-00003afc","diract-proximity",,"_doc","['0.813','0.25','-0.375']",83,7,"00003afc","[{'instanceId':'0000004e','rssi':-39},{'instanceId':'00000058','rssi':-66},{'instanceId':'00000060','rssi':-69}]","Jun 30, 2021 @ 09:46:33"
"1625060791886-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",83,6,"00003afc","[{'instanceId':'0000004e','rssi':-38},{'instanceId':'00000058','rssi':-68},{'instanceId':'00000059','rssi':-68}]","Jun 30, 2021 @ 09:46:31"
"1625060789066-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",83,4,"00003afc","[{'instanceId':'0000004e','rssi':-57},{'instanceId':'00000058','rssi':-64},{'instanceId':'00000059','rssi':-67}]","Jun 30, 2021 @ 09:46:29"
