"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1629981670735-00003afc","diract-proximity",,"_doc","['-0.687','-0.75','0.063']",100,2,"00003afc","[{'instanceId':'0000004d','rssi':-53},{'instanceId':'00000061','rssi':-70},{'instanceId':'0000004e','rssi':-71}]","Aug 26, 2021 @ 08:41:09"
"1629981669517-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','0.063']",100,1,"00003afc","[{'instanceId':'0000004d','rssi':-58},{'instanceId':'00000058','rssi':-65},{'instanceId':'00000059','rssi':-65}]","Aug 26, 2021 @ 08:41:08"
"1629981668345-0000a7c0","diract-proximity",,"_doc","['-1','0.125','0.063']",100,1,"0000a7c0","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000061','rssi':-65}]","Aug 26, 2021 @ 08:41:07"
"1629981668010-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','0.063']",100,1,"00003afc","[{'instanceId':'0000004d','rssi':-58},{'instanceId':'00000058','rssi':-65},{'instanceId':'00000059','rssi':-65}]","Aug 26, 2021 @ 08:41:07"
"1629981666536-00003afc","diract-proximity",,"_doc","['-0.562','-0.875','-0.187']",100,7,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000058','rssi':-64}]","Aug 26, 2021 @ 08:41:05"
"1629981665347-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','-0.062']",100,6,"00003afc","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000061','rssi':-64},{'instanceId':'00000058','rssi':-68}]","Aug 26, 2021 @ 08:41:04"
"1629981665149-0000a7c0","diract-proximity",,"_doc","['-1','0.188','0.063']",100,7,"0000a7c0","[{'instanceId':'00000058','rssi':-66},{'instanceId':'00000059','rssi':-70},{'instanceId':'00000060','rssi':-71}]","Aug 26, 2021 @ 08:41:04"
"1629981662331-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','-0.062']",100,4,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000060','rssi':-71}]","Aug 26, 2021 @ 08:41:01"
"1629981662330-0000a7c0","diract-proximity",,"_doc","['-1','0.25','0.125']",100,4,"0000a7c0","[{'instanceId':'0000004e','rssi':-64},{'instanceId':'00000058','rssi':-64},{'instanceId':'00000061','rssi':-67}]","Aug 26, 2021 @ 08:41:01"
"1629981661117-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','-0.187']",100,3,"00003afc","[{'instanceId':'00000059','rssi':-63},{'instanceId':'00000060','rssi':-67},{'instanceId':'0000004d','rssi':-67}]","Aug 26, 2021 @ 08:41:00"
"1629981659552-0000a7c0","diract-proximity",,"_doc","['-1','0.188','0.125']",100,2,"0000a7c0","[{'instanceId':'00000061','rssi':-64},{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004e','rssi':-66}]","Aug 26, 2021 @ 08:40:58"
"1629981659141-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','-0.062']",100,2,"00003afc","[{'instanceId':'00000060','rssi':-62},{'instanceId':'00000058','rssi':-64},{'instanceId':'00000061','rssi':-65}]","Aug 26, 2021 @ 08:40:58"
"1629981657740-00003afc","diract-proximity",,"_doc","['-0.687','-0.812','-0.125']",100,1,"00003afc","[{'instanceId':'00000061','rssi':-67},{'instanceId':'00000058','rssi':-69},{'instanceId':'00000059','rssi':-69}]","Aug 26, 2021 @ 08:40:56"
"1629981657136-0000a7c0","diract-proximity",,"_doc","['-1.062','0.125','0.063']",100,1,"0000a7c0","[{'instanceId':'00000058','rssi':-64},{'instanceId':'00000061','rssi':-64},{'instanceId':'00000060','rssi':-67}]","Aug 26, 2021 @ 08:40:56"
"1629981656327-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','-0.187']",100,0,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000058','rssi':-66},{'instanceId':'00000059','rssi':-67}]","Aug 26, 2021 @ 08:40:55"
"1629981654489-0000a7c0","diract-proximity",,"_doc","['-1','-0.125','0.063']",100,7,"0000a7c0","[{'instanceId':'00000061','rssi':-64},{'instanceId':'00000060','rssi':-66},{'instanceId':'00000058','rssi':-69}]","Aug 26, 2021 @ 08:40:53"
"1629981653262-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','0']",100,6,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000061','rssi':-68},{'instanceId':'0000004d','rssi':-70}]","Aug 26, 2021 @ 08:40:52"
"1629981651715-00003afc","diract-proximity",,"_doc","['-0.687','-0.812','-0.062']",100,5,"00003afc","[{'instanceId':'00000059','rssi':-61},{'instanceId':'00000060','rssi':-64},{'instanceId':'00000058','rssi':-65}]","Aug 26, 2021 @ 08:40:50"
